Date,Billing Period Start,Billing Period End,Payment Duration,Shop Name,Shop Domain,Shop Email,Shop Country,Details,Charge Type,Partner Sale,Shopify Fee,Partner Share,Charge ID
2020-11-06 03:30:50 UTC,,,"November  1, 2020 - November 15, 2020",shoplaessentials,shoplaessentials.myshopify.com,shoplaessentials@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46067027
2020-11-06 02:19:10 UTC,2020-10-22 00:00:00 UTC,2020-11-21 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Eley Hose Reels,eley-hose-reels.myshopify.com,warren.eley@eleycorp.com,US,In Cart Upsell - Starter plan: 2020-10-22 - 2020-11-21,App sale – 30-day subscription,12.0,2.4,9.6,gid://shopify/AppSubscription/3734861
2020-11-06 00:36:30 UTC,,,"November  1, 2020 - November 15, 2020",Paw Paw Buddy,paw-paw-buddy.myshopify.com,support@pawpawbuddy.co,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/43189077
2020-11-06 00:32:28 UTC,,,"November  1, 2020 - November 15, 2020",saanize,saanize.myshopify.com,markus.iversen@thebitbuckle.com,DK,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/47767707
2020-11-06 00:24:57 UTC,,,"November  1, 2020 - November 15, 2020",EricMaye,ericmaye.myshopify.com,ericcmaye@yahoo.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/44669485
2020-11-06 00:20:12 UTC,,,"November  1, 2020 - November 15, 2020",Rosoki,rosoki.myshopify.com,rosokistore@gmail.com,GB,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/45561663
2020-11-06 00:16:02 UTC,2020-09-19 00:00:00 UTC,2020-10-19 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Hamama,hamama-inc.myshopify.com,contact@hamama.com,US,In Cart Upsell - Beginner plan: 2020-09-19 - 2020-10-19,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/4764270643
2020-11-06 00:15:23 UTC,2020-10-11 00:00:00 UTC,2020-11-10 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Total Watch Repair,totalwatchrepair.myshopify.com,alan@totalwatchrepair.com,US,In Cart Upsell - Business plan: 2020-10-11 - 2020-11-10,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/2062704
2020-11-05 23:43:13 UTC,,,"November  1, 2020 - November 15, 2020",Home Gym Bundle,home-gym-bundle.myshopify.com,support@homegymbundle.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46066907
2020-11-05 21:04:12 UTC,,,"November  1, 2020 - November 15, 2020",kaeraz,kaeraz.myshopify.com,hello@kaeraz.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/46538563
2020-11-05 19:08:45 UTC,2020-10-24 00:00:00 UTC,2020-11-23 00:00:00 UTC,"November  1, 2020 - November 15, 2020",REVOLUTION DRUM,revolution-drum-accessories.myshopify.com,revodrum@gmail.com,US,In Cart Upsell - Beginner plan: 2020-10-24 - 2020-11-23,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/9876340770
2020-11-05 18:45:09 UTC,,,"November  1, 2020 - November 15, 2020",Defin Chile,defin-chile.myshopify.com,definchile@gmail.com,CL,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/47151579
2020-11-05 18:07:44 UTC,,,"November  1, 2020 - November 15, 2020",Chubzzy Wubzzy Toys & Comics,chubzzywubzzy.myshopify.com,hello@chubzzywubzzy.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46663301
2020-11-05 14:35:12 UTC,,,"November  1, 2020 - November 15, 2020",ReadyTac,skullcal.myshopify.com,info@readytac.co,FR,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/46538555
2020-11-05 13:07:02 UTC,,,"November  1, 2020 - November 15, 2020",Enhanced Pet Products,petdemo.myshopify.com,vinesh@enhancedpetproducts.com,CA,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/47625501
2020-11-05 12:07:15 UTC,,,"November  1, 2020 - November 15, 2020",STNKY,stnky.myshopify.com,admin@stnky.us,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/41690235
2020-11-05 11:19:22 UTC,,,"November  1, 2020 - November 15, 2020",miicreative,miicreative.myshopify.com,eugenschulz44@gmail.com,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/47151717
2020-11-05 11:18:58 UTC,,,"November  1, 2020 - November 15, 2020",Dreamerr,pensionman.myshopify.com,support@dreamerr.fr,FR,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/46315131
2020-11-05 11:08:34 UTC,,,"November  1, 2020 - November 15, 2020",Ultimate Resistance Fitness ™,ultimateresistancefitness.myshopify.com,davidhoggard90@hotmail.co.uk,GB,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/46197551
2020-11-05 10:30:31 UTC,,,"November  1, 2020 - November 15, 2020",OZNaturals,oz-naturals.myshopify.com,mike@oznaturals.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/46066925
2020-11-05 10:18:23 UTC,,,"November  1, 2020 - November 15, 2020",The Gadgets,the-gadgets-eu.myshopify.com,hacky998@gmail.com,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/45937211
2020-11-05 08:36:24 UTC,,,"November  1, 2020 - November 15, 2020",LaxsiqBeauty,laxsiq.myshopify.com,customerservice@laxsiq.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46197421
2020-11-05 08:33:56 UTC,,,"November  1, 2020 - November 15, 2020",Thewooha,thewooha.myshopify.com,anthonyfab203@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46663297
2020-11-05 08:22:31 UTC,,,"November  1, 2020 - November 15, 2020",RØBSOCKS,robsocks.myshopify.com,robxbusiness@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46066821
2020-11-05 08:22:29 UTC,,,"November  1, 2020 - November 15, 2020",Dax Haund,dax-haund.myshopify.com,admin@daxhaund.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/44098205
2020-11-05 08:22:28 UTC,,,"November  1, 2020 - November 15, 2020",Free Vibes,freevibeses.myshopify.com,freevibeses@gmail.com,FR,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/44098155
2020-11-05 08:22:26 UTC,,,"November  1, 2020 - November 15, 2020",Drag Up Coffee,drag-up-coffee.myshopify.com,Dragupcoffee@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46066861
2020-11-05 08:22:25 UTC,,,"November  1, 2020 - November 15, 2020",STS Motorsports,sts-motorsports.myshopify.com,Steve@STS-Motorsports.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/45196759
2020-11-05 08:22:23 UTC,,,"November  1, 2020 - November 15, 2020",IdyllicStudio,idyllicstudio.myshopify.com,korine26@yahoo.com,RO,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46416731
2020-11-05 08:22:22 UTC,,,"November  1, 2020 - November 15, 2020",Mason Brand Mask,mason-brand-mask.myshopify.com,reo@masonbrand.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/45561965
2020-11-05 08:22:01 UTC,,,"November  1, 2020 - November 15, 2020",Maskstique,maskstique.myshopify.com,maskstique.info@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/43948111
2020-11-05 08:21:19 UTC,,,"November  1, 2020 - November 15, 2020",Cleanpowercar.ch,merkur-shop.myshopify.com,Cleanpowercar@outlook.com,CH,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/47041045
2020-11-05 08:19:24 UTC,2020-10-12 00:00:00 UTC,2020-11-11 00:00:00 UTC,"November  1, 2020 - November 15, 2020",MahaloHumans,zeveralstore2.myshopify.com,zeveralstore2@gmail.com,US,In Cart Upsell - Beginner: 2020-10-12 - 2020-11-11,App sale – 30-day subscription,19.99,4.0,15.99,gid://shopify/AppSubscription/14837416071
2020-11-05 08:13:27 UTC,2020-10-06 00:00:00 UTC,2020-11-05 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Poochikins,poochikins.myshopify.com,sales@poochikins.com,AU,In Cart Upsell - Beginner plan: 2020-10-06 - 2020-11-05,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/13910966411
2020-11-05 08:13:23 UTC,,,"November  1, 2020 - November 15, 2020",LASH V,lash-v.myshopify.com,admin@lashv.com.au,AU,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/46315025
2020-11-05 08:13:22 UTC,,,"November  1, 2020 - November 15, 2020",Curatea By Greeniche ,curatea-by-greeniche.myshopify.com,info@curatea.ca,CA,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/46416697
2020-11-05 08:13:22 UTC,2020-10-27 00:00:00 UTC,2020-11-26 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Luna Looks,luna-looks.myshopify.com,info@lunalooks.com,CA,In Cart Upsell - Professional plan: 2020-10-27 - 2020-11-26,App sale – 30-day subscription,39.0,7.8,31.2,gid://shopify/AppSubscription/11517657124
2020-11-05 08:13:22 UTC,,,"November  1, 2020 - November 15, 2020",Luna Looks,luna-looks.myshopify.com,info@lunalooks.com,CA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/47385153
2020-11-05 08:13:20 UTC,2020-11-04 00:00:00 UTC,2020-12-04 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Crazy Vaper Vape Shop,cheapestvape.myshopify.com,harmeet@crazyvaper.com,GB,In Cart Upsell - Beginner plan: 2020-11-04 - 2020-12-04,App sale – 30-day subscription,19.99,4.0,15.99,gid://shopify/AppSubscription/12896403552
2020-11-05 08:13:20 UTC,2020-10-20 00:00:00 UTC,2020-11-19 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Lucangelo SALOMONE,imperiumsempiternum.myshopify.com,lucangelo15@gmail.com,FR,In Cart Upsell - Beginner plan: 2020-10-20 - 2020-11-19,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/6057492542
2020-11-05 08:13:16 UTC,,,"November  1, 2020 - November 15, 2020",Shop Squishie,shopsquishie.myshopify.com,shopsquishie@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/44557243
2020-11-05 08:13:15 UTC,,,"November  1, 2020 - November 15, 2020",CupNami LLC,cupnami.myshopify.com,christina004121@gmail.com,CN,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46067007
2020-11-05 08:13:14 UTC,,,"November  1, 2020 - November 15, 2020",Skin Crush,skincrush.myshopify.com,eva@skincrush.com.au,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46314943
2020-11-05 08:13:12 UTC,,,"November  1, 2020 - November 15, 2020",Bingoffice,bathideass.myshopify.com,shopifalla916@gmail.com,IT,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/45056895
2020-11-05 08:13:10 UTC,2020-10-18 00:00:00 UTC,2020-11-17 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Grand Vision Pens ,agrandvision.myshopify.com,finbergwritingltd@gmail.com,GB,In Cart Upsell - Beginner plan: 2020-10-18 - 2020-11-17,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/11469029469
2020-11-05 08:13:09 UTC,,,"November  1, 2020 - November 15, 2020",Paramedic Shop,alcove-learning.myshopify.com,phil@paramedicshop.com.au,AU,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/45561425
2020-11-05 08:13:08 UTC,,,"November  1, 2020 - November 15, 2020",*ssTricks,sstricks.myshopify.com,asstricksapparel@gmail.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/43948073
2020-11-05 08:11:37 UTC,,,"November  1, 2020 - November 15, 2020",Le Lion,shoplelion.myshopify.com,info@lelion.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/46197417
2020-11-05 08:09:40 UTC,,,"November  1, 2020 - November 15, 2020",kokaine.com.au,kokaine-com-au.myshopify.com,sales@kokaine.com.au,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46538747
2020-11-05 08:07:03 UTC,2020-10-31 00:00:00 UTC,2020-11-30 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Fowl Language Store,www-fowllanguagestore-com.myshopify.com,zach@theawkwardyeti.com,US,In Cart Upsell - Beginner plan: 2020-10-31 - 2020-11-30,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/4609355
2020-11-05 08:06:28 UTC,2020-10-15 00:00:00 UTC,2020-11-14 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Beard Care Club,beard-care-club-usa.myshopify.com,bcc@beardcareclub.com,US,In Cart Upsell - Professional plan: 2020-10-15 - 2020-11-14,App sale – 30-day subscription,39.0,7.8,31.2,gid://shopify/AppSubscription/11872436271
2020-11-05 08:05:25 UTC,2020-10-25 00:00:00 UTC,2020-11-24 00:00:00 UTC,"November  1, 2020 - November 15, 2020",HuMn Wallet,the-humn-wallet.myshopify.com,kminn@humnwallet.com,US,In Cart Upsell - Beginner plan: 2020-10-25 - 2020-11-24,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/5521813
2020-11-05 08:04:47 UTC,2020-10-11 00:00:00 UTC,2020-11-10 00:00:00 UTC,"November  1, 2020 - November 15, 2020",KD Unlimited,kd-unlimited.myshopify.com,shedeserves25@gmail.com,US,In Cart Upsell - Beginner plan: 2020-10-11 - 2020-11-10,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/10208313418
2020-11-05 08:04:32 UTC,,,"November  1, 2020 - November 15, 2020",T.CROWE™ ,tcrowe.myshopify.com,tcrowedesign@gmail.com,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46663389
2020-11-05 08:04:22 UTC,2020-10-15 00:00:00 UTC,2020-11-14 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Bernie Rebels,free-the-bern.myshopify.com,sales@freethebern.com,US,In Cart Upsell - Business plan: 2020-10-15 - 2020-11-14,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/2108168
2020-11-05 08:04:06 UTC,,,"November  1, 2020 - November 15, 2020",GCG USA,the-phatmat.myshopify.com,info@gcgusa-inc.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/47385303
2020-11-05 08:03:44 UTC,,,"November  1, 2020 - November 15, 2020",Guise Etiquette,ideolagie.myshopify.com,info@guiseetiquette.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/45561979
2020-11-05 08:03:43 UTC,,,"November  1, 2020 - November 15, 2020",Epic Deal Shop,epic-deal-2.myshopify.com,edblue@gmail.com,ES,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/46911885
2020-11-05 08:03:07 UTC,2020-10-25 00:00:00 UTC,2020-11-24 00:00:00 UTC,"November  1, 2020 - November 15, 2020",FaceMaster,facemaster.myshopify.com,jason@lumencreative.com,US,In Cart Upsell - Business plan: 2020-10-25 - 2020-11-24,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/2226435
2020-11-05 08:02:26 UTC,2020-10-05 00:00:00 UTC,2020-11-04 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Hand in Hand Soap,hand-in-hand-soap.myshopify.com,customerservice@handinhandsoap.com,US,In Cart Upsell - Professional plan: 2020-10-05 - 2020-11-04,App sale – 30-day subscription,39.0,7.8,31.2,gid://shopify/AppSubscription/7295956
2020-11-05 08:02:26 UTC,2020-11-04 00:00:00 UTC,2020-12-04 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Hand in Hand Soap,hand-in-hand-soap.myshopify.com,customerservice@handinhandsoap.com,US,In Cart Upsell - Professional plan,App sale – 30-day subscription,39.0,7.8,31.2,gid://shopify/AppSubscription/7295956
2020-11-05 08:02:09 UTC,2020-10-29 00:00:00 UTC,2020-11-28 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Skin3 Salon,skin3-salon.myshopify.com,FayeL-MC@iiaa.eu,GB,In Cart Upsell - Beginner plan: 2020-10-29 - 2020-11-28,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/6351441
2020-11-05 08:00:52 UTC,2020-10-31 00:00:00 UTC,2020-11-30 00:00:00 UTC,"November  1, 2020 - November 15, 2020",CR Toys,cr-toys.myshopify.com,shopcrtoys@yahoo.com,US,In Cart Upsell - Beginner plan: 2020-10-31 - 2020-11-30,App sale – 30-day subscription,19.99,4.0,15.99,gid://shopify/AppSubscription/11854217273
2020-11-05 07:44:38 UTC,,,"November  1, 2020 - November 15, 2020",Joylo,jonnysuprise.myshopify.com,eurobusiness@gmx.de,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46911945
2020-11-05 07:37:50 UTC,,,"November  1, 2020 - November 15, 2020",lionshoppe,lionshoppe.myshopify.com,aniketmali3790@gmail.com,IN,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/39339551
2020-11-05 07:32:44 UTC,,,"November  1, 2020 - November 15, 2020",coolfitgadgets,coolfitgadgets.myshopify.com,realbodymakers@gmail.com,BG,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/43948035
2020-11-05 07:32:43 UTC,,,"November  1, 2020 - November 15, 2020",FrameMyPet,tomsthemes.myshopify.com,hello@framemypet.com,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/46197445
2020-11-05 07:32:10 UTC,,,"November  1, 2020 - November 15, 2020",HUB,hub-official.myshopify.com,info@hubwater.it,IT,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/44804715
2020-11-05 07:31:47 UTC,,,"November  1, 2020 - November 15, 2020",shopiteasily,trendstore597.myshopify.com,support@shopiteasily.com,AT,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/44804749
2020-11-05 07:31:32 UTC,,,"November  1, 2020 - November 15, 2020",Plant Power Body,plant-power-body.myshopify.com,alex.hill@plantpowerbody.com.au,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/47625549
2020-11-05 07:31:06 UTC,,,"November  1, 2020 - November 15, 2020",NaturBrows,oriolprueba1.myshopify.com,naturbrows.es@gmail.com,ES,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/44669463
2020-11-05 07:30:55 UTC,,,"November  1, 2020 - November 15, 2020",Blu Seahorse,bluseahorse.myshopify.com,lawb1130@gmail.com,CA,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/47151707
2020-11-05 07:30:47 UTC,,,"November  1, 2020 - November 15, 2020",LIGHTSABER CHOPSTICKS,lightsaberchopsticks.myshopify.com,lightsaberchopstick@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/44098219
2020-11-05 07:29:03 UTC,,,"November  1, 2020 - November 15, 2020",Nimluxe,nimluxe.myshopify.com,support@nimluxe.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/47625497
2020-11-05 07:29:03 UTC,2020-10-14 00:00:00 UTC,2020-11-13 00:00:00 UTC,"November  1, 2020 - November 15, 2020",CareofHealth,careofhealth.myshopify.com,service@careofhealth.de,DE,In Cart Upsell - Beginner plan: 2020-10-14 - 2020-11-13,App sale – 30-day subscription,19.99,4.0,15.99,gid://shopify/AppSubscription/14544535596
2020-11-05 07:28:06 UTC,,,"November  1, 2020 - November 15, 2020",FOR GORGEOUS STORE,verumall.myshopify.com,supp.forgorge@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/45457037
2020-11-05 07:17:18 UTC,,,"November  1, 2020 - November 15, 2020",Abyll & Co,vibrational-marketplace.myshopify.com,domabglobal@gmail.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/44804739
2020-11-05 07:16:25 UTC,2020-10-12 00:00:00 UTC,2020-11-11 00:00:00 UTC,"November  1, 2020 - November 15, 2020",Aurela,aurela1.myshopify.com,ole.hendrixsk8@gmail.com,NL,In Cart Upsell - Beginner plan: 2020-10-12 - 2020-11-11,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/11033870422
2020-11-05 07:15:57 UTC,2020-10-06 00:00:00 UTC,2020-11-05 00:00:00 UTC,"November  1, 2020 - November 15, 2020",UPLIFT LAB,myeklektik.myshopify.com,parul.eklektik@gmail.com,FR,In Cart Upsell - Beginner plan: 2020-10-06 - 2020-11-05,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/12539789421
